ply_number,material_diff,mobility_diff,white_king_attackers,black_king_attackers,king_safety_diff,white_castling_rights_lost,black_castling_rights_lost,pawn_diff,rating_diff,is_check,white_to_move,label_white_wins,game_id
21,0,-9,0,0,0,0,0,0,241,0,0,0,6khuM0bv
28,0,-3,0,0,0,1,1,0,241,0,1,0,6khuM0bv
63,1,2,0,0,0,1,1,1,241,0,0,0,6khuM0bv
12,0,9,0,0,0,0,1,0,-89,0,1,1,Um7Ho1JI
23,0,5,0,0,0,0,1,0,-89,0,0,1,Um7Ho1JI
29,-1,-11,0,0,0,1,1,-1,-89,0,0,1,Um7Ho1JI
39,-1,-2,0,0,0,1,1,-1,-89,0,0,1,Um7Ho1JI
5,0,8,0,0,0,0,0,0,-89,0,0,1,ZqTJXUnJ
17,0,3,0,0,0,0,1,0,-89,0,0,1,ZqTJXUnJ
28,0,-5,0,0,0,0,1,0,-89,0,1,1,ZqTJXUnJ
47,0,32,0,1,1,1,1,0,-89,1,0,1,ZqTJXUnJ
8,0,3,0,0,0,0,0,0,-217,0,1,0,xiKWjYnT
12,2,-27,1,0,-1,1,0,-1,-217,1,1,0,xiKWjYnT
14,2,-34,1,0,-1,1,0,-1,-217,1,1,0,xiKWjYnT
30,11,-35,1,0,-1,1,0,0,-217,1,1,0,xiKWjYnT
32,-1,6,0,0,0,1,0,-1,89,0,1,1,oeFTcMMR
36,-1,8,0,0,0,1,0,-1,89,0,1,1,oeFTcMMR
49,2,7,0,0,0,1,1,0,89,0,0,1,oeFTcMMR
58,2,2,0,0,0,1,1,0,89,0,1,1,oeFTcMMR
32,3,17,0,0,0,1,1,0,89,0,1,1,6UqoGhbY
84,4,10,0,0,0,1,1,1,89,0,1,1,6UqoGhbY
95,4,14,0,0,0,1,1,1,89,0,0,1,6UqoGhbY
109,4,7,0,0,0,1,1,1,89,0,0,1,6UqoGhbY
7,0,7,0,0,0,0,0,0,89,0,0,1,COgX2T2d
11,0,7,0,0,0,0,0,0,89,0,0,1,COgX2T2d
21,0,-5,0,0,0,0,0,0,89,0,0,1,COgX2T2d
23,0,-12,0,0,0,0,0,0,89,0,0,1,COgX2T2d
19,0,17,0,0,0,0,1,0,-89,0,0,0,GlTwbEsO
34,0,-18,0,0,0,0,1,0,-89,0,1,0,GlTwbEsO
41,-3,-23,0,0,0,1,1,0,-89,0,0,0,GlTwbEsO
48,-4,-17,0,0,0,1,1,-1,-89,0,1,0,GlTwbEsO
10,0,5,0,0,0,0,0,0,61,0,1,1,N7gUHZmU
15,0,12,0,0,0,1,0,0,61,0,0,1,N7gUHZmU
20,-1,29,0,0,0,1,0,-1,61,0,1,1,N7gUHZmU
37,4,3,0,0,0,1,1,1,61,0,0,1,N7gUHZmU
21,3,5,0,0,0,0,1,0,319,0,0,1,pbCwWhOY
23,0,-2,0,0,0,1,1,0,319,0,0,1,pbCwWhOY
25,0,-1,0,0,0,1,1,0,319,0,0,1,pbCwWhOY
38,2,-3,0,0,0,1,1,2,319,0,1,1,pbCwWhOY
5,0,-6,0,0,0,0,0,0,-277,0,0,0,0V9zOi4B
11,0,-16,0,0,0,0,0,0,-277,0,0,0,0V9zOi4B
13,0,-16,0,0,0,0,0,0,-277,0,0,0,0V9zOi4B
40,-10,-48,1,0,-1,1,1,-1,-277,1,1,0,0V9zOi4B
6,0,9,0,0,0,0,0,0,211,0,1,1,AzyA8Uke
7,0,19,0,0,0,0,0,0,211,0,0,1,AzyA8Uke
12,-1,24,0,0,0,0,0,-1,211,0,1,1,AzyA8Uke
15,0,48,0,1,1,0,0,0,211,1,0,1,AzyA8Uke
33,-4,-6,0,0,0,1,1,-1,-54,0,0,0,2HdVc9ij
36,-6,-10,0,0,0,1,1,-1,-54,0,1,0,2HdVc9ij
49,-11,-43,0,0,0,1,1,0,-54,0,0,0,2HdVc9ij
61,-18,-43,0,0,0,1,1,-2,-54,0,0,0,2HdVc9ij
18,0,12,0,0,0,1,1,0,-54,0,1,1,zpTfj13g
46,1,10,0,0,0,1,1,1,-54,0,1,1,zpTfj13g
54,-3,0,0,0,0,1,1,2,-54,0,1,1,zpTfj13g
87,7,15,0,0,0,1,1,4,-54,0,0,1,zpTfj13g
8,0,8,0,0,0,0,0,0,54,0,1,1,QbXVKKKF
10,0,9,0,0,0,0,0,0,54,0,1,1,QbXVKKKF
13,0,-1,0,0,0,0,0,0,54,0,0,1,QbXVKKKF
14,0,-8,0,0,0,0,0,0,54,0,1,1,QbXVKKKF
5,0,2,0,0,0,0,0,0,-155,0,0,0,BM3taavP
17,0,6,0,0,0,1,0,0,-155,0,0,0,BM3taavP
41,-3,-31,0,0,0,1,1,0,-155,0,0,0,BM3taavP
62,-4,-21,0,0,0,1,1,1,-155,0,1,0,BM3taavP
5,0,2,0,0,0,0,0,0,-192,0,0,0,zmZ7kZ6a
21,-4,-4,0,0,0,1,0,-2,-192,0,0,0,zmZ7kZ6a
22,-13,-21,0,0,0,1,0,-2,-192,0,1,0,zmZ7kZ6a
36,-10,-48,1,0,-1,1,0,-1,-192,1,1,0,zmZ7kZ6a
5,0,9,0,0,0,0,0,0,-409,0,0,1,gMYWLkQw
11,1,44,0,1,1,0,0,1,-409,1,0,1,gMYWLkQw
21,1,15,0,0,0,0,0,1,-409,0,0,1,gMYWLkQw
26,-1,10,0,0,0,0,0,2,-409,0,1,1,gMYWLkQw
5,0,3,0,0,0,0,0,0,207,0,0,1,kP1IhuNP
7,0,-4,0,0,0,0,0,0,207,0,0,1,kP1IhuNP
13,0,28,0,1,1,0,0,0,207,1,0,1,kP1IhuNP
14,0,-1,0,0,0,0,0,0,207,0,1,1,kP1IhuNP
7,0,-5,0,0,0,0,0,0,318,0,0,1,BGx5VAX2
21,0,-12,0,0,0,1,1,0,318,0,0,1,BGx5VAX2
30,0,-3,0,0,0,1,1,0,318,0,1,1,BGx5VAX2
41,13,21,0,0,0,1,1,-1,318,0,0,1,BGx5VAX2
11,0,2,0,0,0,0,0,0,-13,0,0,0,mqnUNw8n
43,0,-8,0,0,0,1,1,0,-13,0,0,0,mqnUNw8n
44,-1,-9,0,0,0,1,1,-1,-13,0,1,0,mqnUNw8n
57,-2,-1,0,0,0,1,1,-2,-13,0,0,0,mqnUNw8n
46,-4,-4,0,0,0,0,0,-1,-200,0,1,0,QQyYWPYE
54,-4,-7,0,0,0,1,1,-1,-200,0,1,0,QQyYWPYE
76,-3,-10,0,0,0,1,1,0,-200,0,1,0,QQyYWPYE
102,-12,-34,1,0,-1,1,1,2,-200,1,1,0,QQyYWPYE
7,0,3,0,0,0,0,0,0,64,0,0,1,6cgVnnsf
14,0,4,0,0,0,0,0,0,64,0,1,1,6cgVnnsf
23,0,0,0,0,0,1,1,0,64,0,0,1,6cgVnnsf
52,1,0,0,0,0,1,1,1,64,0,1,1,6cgVnnsf
20,0,-4,0,0,0,1,1,0,-64,0,1,0,db9u3aNu
34,0,5,0,0,0,1,1,0,-64,0,1,0,db9u3aNu
41,0,3,0,0,0,1,1,0,-64,0,0,0,db9u3aNu
49,-8,-21,0,0,0,1,1,1,-64,0,0,0,db9u3aNu
13,0,17,0,0,0,0,0,0,64,0,0,1,cjpHSTzR
21,5,7,0,0,0,0,1,0,64,0,0,1,cjpHSTzR
25,6,10,0,0,0,0,1,1,64,0,0,1,cjpHSTzR
31,4,6,0,0,0,0,1,2,64,0,0,1,cjpHSTzR
15,6,11,0,0,0,0,0,1,-64,0,0,1,6reSQ2PG
18,6,7,0,0,0,0,0,1,-64,0,1,1,6reSQ2PG
22,6,-5,0,0,0,0,0,1,-64,0,1,1,6reSQ2PG
25,6,-4,0,0,0,0,0,1,-64,0,0,1,6reSQ2PG
5,0,8,0,0,0,0,0,0,-45,0,0,1,oEIBd8Uj
13,0,7,0,0,0,0,0,0,-45,0,0,1,oEIBd8Uj
33,0,-7,0,0,0,1,1,0,-45,0,0,1,oEIBd8Uj
38,-1,-3,0,0,0,1,1,-1,-45,0,1,1,oEIBd8Uj
26,2,3,0,0,0,0,0,-1,24,0,1,1,cugaoYsl
35,2,5,0,0,0,1,1,-1,24,0,0,1,cugaoYsl
54,2,8,0,0,0,1,1,-1,24,0,1,1,cugaoYsl
75,2,6,0,0,0,1,1,-1,24,0,0,1,cugaoYsl
7,0,7,0,0,0,0,0,0,-326,0,0,0,9UlJEozr
16,0,2,0,0,0,0,0,0,-326,0,1,0,9UlJEozr
25,0,-15,0,0,0,1,0,0,-326,0,0,0,9UlJEozr
31,-2,-17,0,0,0,1,0,0,-326,0,0,0,9UlJEozr
6,0,2,0,0,0,0,0,0,154,0,1,0,NnXnCCBt
51,3,1,0,0,0,1,1,3,154,0,0,0,NnXnCCBt
75,-1,-11,0,0,0,1,1,-1,154,0,0,0,NnXnCCBt
79,-1,-13,0,0,0,1,1,-1,154,0,0,0,NnXnCCBt
8,0,0,0,0,0,0,0,0,-24,0,1,0,EDnzzPyq
74,-1,-32,1,0,-1,1,1,-3,-24,1,1,0,EDnzzPyq
90,-1,5,0,0,0,1,1,-3,-24,0,1,0,EDnzzPyq
116,-2,-2,0,0,0,1,1,-2,-24,0,1,0,EDnzzPyq
20,0,-2,0,0,0,1,1,0,-123,0,1,0,h9LHfA4g
70,-4,6,0,0,0,1,1,1,-123,0,1,0,h9LHfA4g
72,-1,16,0,0,0,1,1,1,-123,0,1,0,h9LHfA4g
75,1,31,0,1,1,1,1,3,-123,1,0,0,h9LHfA4g
5,0,2,0,0,0,0,0,0,-11,0,0,0,xmAHncja
20,-1,4,0,0,0,1,0,-1,-11,0,1,0,xmAHncja
26,-1,0,0,0,0,1,0,-1,-11,0,1,0,xmAHncja
49,-1,10,0,0,0,1,1,-1,-11,0,0,0,xmAHncja
17,0,-13,0,0,0,1,0,0,-129,0,0,0,XhDvnoiu
34,0,1,0,0,0,1,0,0,-129,0,1,0,XhDvnoiu
39,-1,2,0,0,0,1,0,-1,-129,0,0,0,XhDvnoiu
64,-1,-44,1,0,-1,1,1,-1,-129,1,1,0,XhDvnoiu
24,0,3,0,0,0,1,1,0,104,0,1,0,jngouA5T
55,-4,39,0,1,1,1,1,1,104,1,0,0,jngouA5T
72,-4,-15,0,0,0,1,1,1,104,0,1,0,jngouA5T
74,-4,-24,1,0,-1,1,1,1,104,1,1,0,jngouA5T
8,0,1,0,0,0,0,0,0,60,0,1,1,ALbhF2tM
14,0,5,0,0,0,0,1,0,60,0,1,1,ALbhF2tM
15,0,5,0,0,0,0,1,0,60,0,0,1,ALbhF2tM
35,2,21,0,0,0,1,1,-1,60,0,0,1,ALbhF2tM
5,0,3,0,0,0,0,0,0,-63,0,0,1,pOmlJXGQ
17,0,14,0,0,0,0,1,0,-63,0,0,1,pOmlJXGQ
34,0,5,0,0,0,0,1,0,-63,0,1,1,pOmlJXGQ
53,-1,-2,0,0,0,1,1,0,-63,0,0,1,pOmlJXGQ
8,0,6,0,0,0,0,0,0,102,0,1,1,jkOMvKVE
9,0,11,0,0,0,0,0,0,102,0,0,1,jkOMvKVE
15,1,1,0,0,0,0,0,1,102,0,0,1,jkOMvKVE
32,3,6,0,0,0,0,1,0,102,0,1,1,jkOMvKVE
26,1,19,0,0,0,0,1,1,53,0,1,1,F4BG9EjO
31,3,5,0,0,0,1,1,0,53,0,0,1,F4BG9EjO
53,1,1,0,0,0,1,1,1,53,0,0,1,F4BG9EjO
64,0,-19,1,0,-1,1,1,0,53,1,1,1,F4BG9EjO
19,0,7,0,0,0,1,1,0,-22,0,0,1,fpmtjVIY
26,0,14,0,0,0,1,1,0,-22,0,1,1,fpmtjVIY
51,0,17,0,0,0,1,1,1,-22,0,0,1,fpmtjVIY
55,-3,-2,0,0,0,1,1,1,-22,0,0,1,fpmtjVIY
9,0,0,0,0,0,0,0,0,347,0,0,0,hP0w0kj4
22,-4,-40,1,0,-1,0,0,1,347,1,1,0,hP0w0kj4
27,1,0,0,0,0,0,1,1,347,0,0,0,hP0w0kj4
49,-1,-20,0,0,0,1,1,-1,347,0,0,0,hP0w0kj4
8,0,2,0,0,0,0,0,0,-425,0,1,1,mGOUgkCA
9,0,1,0,0,0,0,0,0,-425,0,0,1,mGOUgkCA
40,0,7,0,0,0,1,1,0,-425,0,1,1,mGOUgkCA
42,0,-4,0,0,0,1,1,0,-425,0,1,1,mGOUgkCA
5,0,3,0,0,0,0,0,0,-69,0,0,0,tKWKm5On
13,0,15,0,0,0,0,1,0,-69,0,0,0,tKWKm5On
33,0,1,0,0,0,1,1,0,-69,0,0,0,tKWKm5On
48,-3,-21,0,0,0,1,1,-2,-69,0,1,0,tKWKm5On
22,0,9,0,0,0,0,1,0,62,0,1,1,KClCSjD5
26,-8,-9,0,0,0,0,1,1,62,0,1,1,KClCSjD5
44,1,4,0,0,0,1,1,1,62,0,1,1,KClCSjD5
63,1,1,0,0,0,1,1,-1,62,0,0,1,KClCSjD5
14,0,9,0,0,0,0,0,0,-89,0,1,1,ggxUNveJ
18,0,-1,0,0,0,0,0,0,-89,0,1,1,ggxUNveJ
31,0,9,0,0,0,1,1,0,-89,0,0,1,ggxUNveJ
40,1,20,0,0,0,1,1,1,-89,0,1,1,ggxUNveJ
26,-3,-33,1,0,-1,0,1,0,8,1,1,1,isEz6lCq
35,1,12,0,0,0,1,1,-2,8,0,0,1,isEz6lCq
44,1,17,0,0,0,1,1,-2,8,0,1,1,isEz6lCq
47,1,19,0,0,0,1,1,-2,8,0,0,1,isEz6lCq
30,-4,-11,0,0,0,1,0,2,-169,0,1,0,iva8Cwfj
54,-3,0,0,0,0,1,1,0,-169,0,1,0,iva8Cwfj
76,-5,-10,0,0,0,1,1,-2,-169,0,1,0,iva8Cwfj
79,-4,-10,0,0,0,1,1,-1,-169,0,0,0,iva8Cwfj
25,0,6,0,0,0,1,1,0,-427,0,0,1,isRy7R3f
29,0,9,0,0,0,1,1,0,-427,0,0,1,isRy7R3f
31,1,5,0,0,0,1,1,1,-427,0,0,1,isRy7R3f
33,0,42,0,1,1,1,1,0,-427,1,0,1,isRy7R3f
39,0,-2,0,0,0,1,1,0,47,0,0,0,yqB3IfVr
46,-1,10,0,0,0,1,1,-1,47,0,1,0,yqB3IfVr
67,-2,19,0,0,0,1,1,-2,47,0,0,0,yqB3IfVr
74,-3,-42,1,0,-1,1,1,-3,47,1,1,0,yqB3IfVr
11,0,8,0,0,0,1,1,0,-415,0,0,0,F4b9PkVa
16,0,4,0,0,0,1,1,0,-415,0,1,0,F4b9PkVa
23,0,-2,0,0,0,1,1,0,-415,0,0,0,F4b9PkVa
49,-2,-5,0,0,0,1,1,-2,-415,0,0,0,F4b9PkVa
34,0,-3,0,0,0,1,0,0,547,0,1,0,JsbyIJxA
35,3,2,0,0,0,1,0,0,547,0,0,0,JsbyIJxA
51,0,-11,0,0,0,1,1,0,547,0,0,0,JsbyIJxA
72,0,2,0,0,0,1,1,0,547,0,1,0,JsbyIJxA
14,0,8,0,0,0,0,0,0,-44,0,1,0,oxT1NI8V
27,0,8,0,0,0,1,1,0,-44,0,0,0,oxT1NI8V
34,-2,13,0,0,0,1,1,0,-44,0,1,0,oxT1NI8V
37,-2,3,0,0,0,1,1,0,-44,0,0,0,oxT1NI8V
33,0,14,0,0,0,1,1,0,71,0,0,0,ay64Kn5f
38,0,-1,0,0,0,1,1,0,71,0,1,0,ay64Kn5f
70,1,15,0,0,0,1,1,0,71,0,1,0,ay64Kn5f
88,0,-3,0,0,0,1,1,-1,71,0,1,0,ay64Kn5f
17,0,18,0,0,0,0,1,0,298,0,0,1,uHaqRd9Z
32,-3,-4,0,0,0,1,1,0,298,0,1,1,uHaqRd9Z
56,2,9,0,0,0,1,1,-1,298,0,1,1,uHaqRd9Z
71,4,6,0,0,0,1,1,1,298,0,0,1,uHaqRd9Z
10,0,-9,0,0,0,0,0,0,71,0,1,1,LRcz7bL8
32,0,-5,0,0,0,1,1,0,71,0,1,1,LRcz7bL8
43,3,7,0,0,0,1,1,1,71,0,0,1,LRcz7bL8
47,6,48,0,1,1,1,1,1,71,1,0,1,LRcz7bL8
6,0,3,0,0,0,0,0,0,378,0,1,1,LsYjcJxa
25,1,17,0,0,0,1,1,1,378,0,0,1,LsYjcJxa
27,1,17,0,0,0,1,1,1,378,0,0,1,LsYjcJxa
36,2,27,0,0,0,1,1,2,378,0,1,1,LsYjcJxa
6,0,6,0,0,0,0,0,0,-4,0,1,0,NoC0K3V7
14,0,1,0,0,0,0,0,0,-4,0,1,0,NoC0K3V7
18,0,3,0,0,0,0,0,0,-4,0,1,0,NoC0K3V7
28,0,-3,0,0,0,0,0,0,-4,0,1,0,NoC0K3V7
16,0,-6,0,0,0,0,0,0,-127,0,1,1,xRdhIIzx
39,1,20,0,0,0,1,0,-2,-127,0,0,1,xRdhIIzx
57,3,32,0,1,1,1,1,0,-127,1,0,1,xRdhIIzx
79,5,8,0,0,0,1,1,2,-127,0,0,1,xRdhIIzx
12,0,8,0,0,0,0,1,0,38,0,1,0,vWH6XRWh
13,0,12,0,0,0,0,1,0,38,0,0,0,vWH6XRWh
43,0,-7,0,0,0,0,1,0,38,0,0,0,vWH6XRWh
59,-1,6,0,0,0,1,1,-1,38,0,0,0,vWH6XRWh
46,0,6,0,0,0,1,1,0,411,0,1,1,iUbav8oZ
64,0,8,0,0,0,1,1,0,411,0,1,1,iUbav8oZ
77,5,15,0,0,0,1,1,0,411,0,0,1,iUbav8oZ
85,5,21,0,1,1,1,1,0,411,1,0,1,iUbav8oZ
7,0,10,0,0,0,0,0,0,-249,0,0,0,FxScpydc
15,0,6,0,0,0,1,1,0,-249,0,0,0,FxScpydc
46,-4,-11,0,0,0,1,1,-1,-249,0,1,0,FxScpydc
47,-4,-9,0,0,0,1,1,-1,-249,0,0,0,FxScpydc
16,0,12,0,0,0,0,1,0,-175,0,1,0,KohsXbaK
34,0,11,0,0,0,1,1,0,-175,0,1,0,KohsXbaK
37,0,-4,0,0,0,1,1,0,-175,0,0,0,KohsXbaK
43,0,-9,0,0,0,1,1,0,-175,0,0,0,KohsXbaK
44,0,-8,0,0,0,1,1,0,33,0,1,0,qPGgzNom
48,-1,-9,0,0,0,1,1,-1,33,0,1,0,qPGgzNom
49,-1,-10,0,0,0,1,1,-1,33,0,0,0,qPGgzNom
51,2,-2,0,0,0,1,1,-1,33,0,0,0,qPGgzNom
11,0,2,0,0,0,1,1,0,-6,0,0,1,jgPpnVeV
21,0,5,0,0,0,1,1,0,-6,0,0,1,jgPpnVeV
22,-1,6,0,0,0,1,1,-1,-6,0,1,1,jgPpnVeV
26,0,16,0,0,0,1,1,0,-6,0,1,1,jgPpnVeV
9,0,15,0,0,0,0,1,0,-131,0,0,0,3Dcci0sm
10,0,8,0,0,0,0,1,0,-131,0,1,0,3Dcci0sm
39,3,1,0,0,0,1,1,0,-131,0,0,0,3Dcci0sm
56,-3,-49,1,0,-1,1,1,-3,-131,1,1,0,3Dcci0sm
12,0,-4,0,0,0,0,0,0,128,0,1,1,4aS8X2rI
15,0,5,0,0,0,0,0,0,128,0,0,1,4aS8X2rI
35,0,20,0,0,0,1,1,0,128,0,0,1,4aS8X2rI
37,0,29,0,0,0,1,1,0,128,0,0,1,4aS8X2rI
22,1,14,0,0,0,0,1,1,-67,0,1,1,kJZx64sX
24,1,11,0,0,0,0,1,1,-67,0,1,1,kJZx64sX
26,4,23,0,0,0,0,1,1,-67,0,1,1,kJZx64sX
38,5,13,0,0,0,1,1,2,-67,0,1,1,kJZx64sX
22,-3,-41,1,0,-1,1,0,0,341,1,1,1,znrnFTda
35,-1,-4,0,0,0,1,0,-1,341,0,0,1,znrnFTda
39,-1,9,0,0,0,1,0,-1,341,0,0,1,znrnFTda
52,0,18,0,0,0,1,1,-3,341,0,1,1,znrnFTda
7,0,14,0,0,0,0,0,0,163,0,0,1,1KvcPdY2
21,0,10,0,0,0,1,0,0,163,0,0,1,1KvcPdY2
42,1,4,0,0,0,1,1,1,163,0,1,1,1KvcPdY2
58,6,8,0,0,0,1,1,1,163,0,1,1,1KvcPdY2
7,0,-11,0,0,0,0,0,0,477,0,0,1,8ouUnrGe
16,2,-7,0,0,0,0,0,-1,477,0,1,1,8ouUnrGe
31,6,-4,0,0,0,0,1,0,477,0,0,1,8ouUnrGe
41,6,-12,0,0,0,0,1,0,477,0,0,1,8ouUnrGe
10,0,4,0,0,0,0,1,0,-207,0,1,0,smTpeXpy
17,0,17,0,0,0,0,1,0,-207,0,0,0,smTpeXpy
21,0,14,0,0,0,0,1,0,-207,0,0,0,smTpeXpy
22,0,16,0,0,0,0,1,0,-207,0,1,0,smTpeXpy
10,0,1,0,0,0,0,0,0,-15,0,1,1,Zh9J5eHD
52,4,-3,0,0,0,1,1,1,-15,0,1,1,Zh9J5eHD
93,18,38,0,1,1,1,1,4,-15,1,0,1,Zh9J5eHD
131,11,20,0,0,0,1,1,6,-15,0,0,1,Zh9J5eHD
5,0,9,0,0,0,0,0,0,213,0,0,1,ZXV5huAr
6,0,7,0,0,0,0,0,0,213,0,1,1,ZXV5huAr
22,-8,-4,0,0,0,1,1,1,213,0,1,1,ZXV5huAr
31,2,-2,0,0,0,1,1,2,213,0,0,1,ZXV5huAr
5,0,9,0,0,0,0,0,0,-15,0,0,1,WPRh1lGW
16,0,1,0,0,0,0,0,0,-15,0,1,1,WPRh1lGW
25,0,41,0,1,1,0,0,0,-15,1,0,1,WPRh1lGW
26,0,11,0,0,0,0,1,0,-15,0,1,1,WPRh1lGW
7,0,11,0,0,0,0,0,0,29,0,0,0,7nEZj8yt
15,0,11,0,0,0,0,0,0,29,0,0,0,7nEZj8yt
63,0,-1,0,0,0,1,1,0,29,0,0,0,7nEZj8yt
68,-4,6,0,0,0,1,1,-1,29,0,1,0,7nEZj8yt
18,0,10,0,0,0,0,1,0,-404,0,1,0,yUlf7JFn
23,0,10,0,0,0,1,1,0,-404,0,0,0,yUlf7JFn
25,0,10,0,0,0,1,1,0,-404,0,0,0,yUlf7JFn
33,0,2,0,0,0,1,1,0,-404,0,0,0,yUlf7JFn
21,0,9,0,0,0,0,0,0,-82,0,0,1,tdyLqVHe
23,0,5,0,0,0,0,0,0,-82,0,0,1,tdyLqVHe
46,-1,20,0,0,0,1,1,-1,-82,0,1,1,tdyLqVHe
47,-1,18,0,0,0,1,1,-1,-82,0,0,1,tdyLqVHe
49,0,-7,0,0,0,1,1,0,-145,0,0,1,9W7ulGQA
52,0,-3,0,0,0,1,1,0,-145,0,1,1,9W7ulGQA
58,0,-1,0,0,0,1,1,0,-145,0,1,1,9W7ulGQA
86,0,-2,0,0,0,1,1,0,-145,0,1,1,9W7ulGQA
6,-1,2,0,0,0,0,0,-1,186,0,1,1,yvCM1OF2
37,10,12,0,0,0,1,1,-1,186,0,0,1,yvCM1OF2
40,10,16,0,0,0,1,1,-1,186,0,1,1,yvCM1OF2
49,17,54,0,1,1,1,1,0,186,1,0,1,yvCM1OF2
5,0,6,0,0,0,0,0,0,446,0,0,1,8tnDGm5v
11,0,8,0,0,0,1,0,0,446,0,0,1,8tnDGm5v
22,-1,0,0,0,0,1,0,-1,446,0,1,1,8tnDGm5v
32,-1,-12,0,0,0,1,1,-1,446,0,1,1,8tnDGm5v
10,0,2,0,0,0,0,0,0,-443,0,1,0,6UdWRSDC
13,0,2,0,0,0,0,0,0,-443,0,0,0,6UdWRSDC
15,1,3,0,0,0,0,0,1,-443,0,0,0,6UdWRSDC
16,-2,1,0,0,0,0,0,1,-443,0,1,0,6UdWRSDC
8,-1,7,0,0,0,0,0,-1,55,0,1,1,asKG6ooq
9,0,6,0,0,0,0,0,0,55,0,0,1,asKG6ooq
11,0,11,0,0,0,0,0,0,55,0,0,1,asKG6ooq
17,0,38,0,1,1,1,0,0,55,1,0,1,asKG6ooq
24,0,0,0,0,0,0,1,0,-27,0,1,0,R6ewsQHD
28,0,6,0,0,0,0,1,0,-27,0,1,0,R6ewsQHD
39,2,23,0,0,0,0,1,2,-27,0,0,0,R6ewsQHD
42,1,16,0,0,0,0,1,1,-27,0,1,0,R6ewsQHD
23,0,11,0,0,0,0,0,0,119,0,0,0,yT7oLzyF
44,-1,-9,0,0,0,1,1,1,119,0,1,0,yT7oLzyF
46,-1,-3,0,0,0,1,1,1,119,0,1,0,yT7oLzyF
48,-2,-2,0,0,0,1,1,0,119,0,1,0,yT7oLzyF
6,0,-1,0,0,0,0,0,0,-245,0,1,0,O3OasHDr
20,0,-3,0,0,0,0,0,0,-245,0,1,0,O3OasHDr
26,-3,-12,0,0,0,1,0,0,-245,0,1,0,O3OasHDr
30,-3,1,0,0,0,1,0,0,-245,0,1,0,O3OasHDr
5,-1,0,0,0,0,0,0,-1,25,0,0,1,G65P4yPT
22,-4,10,0,0,0,1,1,-1,25,0,1,1,G65P4yPT
49,3,6,0,0,0,1,1,0,25,0,0,1,G65P4yPT
121,10,25,0,0,0,1,1,1,25,0,0,1,G65P4yPT
7,0,8,0,0,0,0,0,0,-140,0,0,1,qrA6YdXH
12,0,10,0,0,0,1,0,0,-140,0,1,1,qrA6YdXH
41,1,5,0,0,0,1,0,1,-140,0,0,1,qrA6YdXH
49,-1,6,0,0,0,1,1,-1,-140,0,0,1,qrA6YdXH
9,1,-13,0,0,0,0,0,1,-20,0,0,1,08tpZIU3
17,0,-4,0,0,0,0,0,0,-20,0,0,1,08tpZIU3
19,0,3,0,0,0,0,0,0,-20,0,0,1,08tpZIU3
25,0,0,0,0,0,1,0,0,-20,0,0,1,08tpZIU3
8,0,-2,0,0,0,0,0,0,-83,0,1,1,SPjMzlSi
22,0,-30,1,0,-1,0,1,0,-83,1,1,1,SPjMzlSi
24,-1,-9,0,0,0,1,1,-1,-83,0,1,1,SPjMzlSi
32,4,-3,0,0,0,1,1,-1,-83,0,1,1,SPjMzlSi
10,-1,-2,0,0,0,0,0,-1,240,0,1,1,AuMnlsE5
12,0,-34,1,0,-1,0,0,0,240,1,1,1,AuMnlsE5
13,0,4,0,0,0,0,0,0,240,0,0,1,AuMnlsE5
14,0,-1,0,0,0,0,0,0,240,0,1,1,AuMnlsE5
10,-1,6,0,0,0,0,0,-1,-27,0,1,1,2ki5CXKq
14,0,7,0,0,0,0,0,0,-27,0,1,1,2ki5CXKq
22,0,-3,0,0,0,0,1,0,-27,0,1,1,2ki5CXKq
31,9,41,0,1,1,0,1,0,-27,1,0,1,2ki5CXKq
23,0,4,0,0,0,1,0,0,276,0,0,1,77E9A3EL
34,-2,-10,0,0,0,1,0,1,276,0,1,1,77E9A3EL
35,1,7,0,0,0,1,0,1,276,0,0,1,77E9A3EL
36,1,5,0,0,0,1,0,1,276,0,1,1,77E9A3EL
8,0,-5,0,0,0,0,0,0,43,0,1,1,nruUJ1Fp
20,1,-5,0,0,0,0,0,-2,43,0,1,1,nruUJ1Fp
29,3,49,0,1,1,0,0,-3,43,1,0,1,nruUJ1Fp
39,2,58,0,1,1,1,1,-1,43,1,0,1,nruUJ1Fp
13,0,42,0,1,1,0,0,0,-154,1,0,1,9DkLUGt2
18,-1,-6,0,0,0,0,0,-1,-154,0,1,1,9DkLUGt2
26,-2,13,0,0,0,1,1,-2,-154,0,1,1,9DkLUGt2
33,2,22,0,0,0,1,1,-1,-154,0,0,1,9DkLUGt2
8,0,-4,0,0,0,0,0,0,-46,0,1,0,gmHfEniu
9,0,-3,0,0,0,0,0,0,-46,0,0,0,gmHfEniu
12,-1,0,0,0,0,0,0,-1,-46,0,1,0,gmHfEniu
17,0,18,0,0,0,0,0,0,-46,0,0,0,gmHfEniu
12,-1,23,0,0,0,0,0,-1,222,0,1,1,5fxBHnZt
13,2,47,0,1,1,0,0,-1,222,1,0,1,5fxBHnZt
18,0,17,0,0,0,0,0,0,222,0,1,1,5fxBHnZt
27,3,13,0,0,0,1,1,0,222,0,0,1,5fxBHnZt
